                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    786,                0.74844,                0.58952,                0.97832,                0.57227,                0.77702,                0.63223,                 0.4692,                0.64039,                0.83586,                 0.9522,             0.00027856,             0.00027856,             0.00027856
                    787,                  0.731,                0.60909,                0.99037,                0.56167,                0.77782,                0.63153,                0.47215,                0.64356,                0.83072,                0.95681,             0.00027732,             0.00027732,             0.00027732
                    788,                0.74163,                0.59803,                0.99847,                0.56343,                0.77507,                0.62703,                 0.4637,                0.65272,                0.83412,                0.96179,             0.00027609,             0.00027609,             0.00027609
                    789,                0.73065,                0.58781,                0.97346,                0.56109,                0.77994,                0.63212,                0.47713,                  0.659,                0.83606,                0.96208,             0.00027485,             0.00027485,             0.00027485
                    790,                0.74553,                0.60248,                0.98426,                0.57252,                 0.8032,                0.64054,                0.48797,                0.67245,                0.84077,                0.96293,             0.00027361,             0.00027361,             0.00027361
                    791,                0.72749,                0.58023,                0.96827,                0.64723,                0.63428,                0.63089,                0.47721,                0.68861,                  0.844,                 0.9704,             0.00027237,             0.00027237,             0.00027237
                    792,                0.73092,                0.59305,                0.97891,                0.75071,                  0.637,                 0.6442,                0.48779,                0.66362,                0.84388,                0.95951,             0.00027114,             0.00027114,             0.00027114
                    793,                0.76282,                0.62208,                0.99913,                0.74678,                0.64473,                0.64508,                0.46067,                0.65244,                0.83377,                0.95521,              0.0002699,              0.0002699,              0.0002699
                    794,                0.74455,                0.59502,                  0.994,                0.57683,                0.80672,                0.63731,                 0.4605,                0.66161,                0.83439,                 0.9595,             0.00026866,             0.00026866,             0.00026866
                    795,                0.72681,                0.59395,                0.98953,                0.55599,                0.80456,                0.63585,                0.46378,                0.66653,                0.83388,                0.95989,             0.00026742,             0.00026742,             0.00026742
                    796,                0.72673,                0.59108,                 1.0063,                0.55351,                0.80553,                0.63752,                0.48286,                0.65063,                 0.8277,                0.95522,             0.00026619,             0.00026619,             0.00026619
                    797,                0.71102,                0.58452,                 0.9797,                0.55574,                0.80219,                0.64228,                0.48469,                0.64769,                0.83013,                0.95584,             0.00026495,             0.00026495,             0.00026495
                    798,                0.71529,                0.57609,                0.97185,                0.56264,                0.79748,                0.64596,                0.48526,                0.66062,                0.83148,                0.96048,             0.00026371,             0.00026371,             0.00026371
                    799,                 0.7195,                0.59087,                0.98818,                0.55568,                 0.8066,                0.64284,                0.48406,                0.65592,                0.83402,                0.95873,             0.00026247,             0.00026247,             0.00026247
                    800,                0.72575,                0.58918,                0.97742,                0.55951,                0.80681,                0.64328,                0.48524,                0.65234,                0.83091,                  0.957,             0.00026124,             0.00026124,             0.00026124
                    801,                0.72314,                0.58005,                0.98002,                0.55591,                0.81071,                0.63923,                0.45151,                 0.6491,                0.83243,                0.95417,                0.00026,                0.00026,                0.00026
                    802,                0.73754,                0.59953,                 1.0003,                0.55164,                0.81441,                0.62995,                0.44786,                0.65916,                0.83826,                0.95589,             0.00025876,             0.00025876,             0.00025876
                    803,                0.72868,                0.60166,                0.97924,                0.52737,                0.82191,                0.61993,                0.44289,                0.67058,                0.84076,                0.96035,             0.00025752,             0.00025752,             0.00025752
                    804,                0.76119,                 0.6228,                 1.0027,                0.55789,                0.80057,                 0.6346,                0.43882,                0.67017,                0.84554,                0.96067,             0.00025629,             0.00025629,             0.00025629
                    805,                0.73198,                0.59775,                  1.004,                0.55724,                0.80164,                 0.6344,                0.44671,                0.65556,                0.84984,                0.95499,             0.00025505,             0.00025505,             0.00025505
                    806,                0.73073,                0.60253,                0.98847,                0.55784,                0.80785,                0.63043,                0.45301,                0.62443,                0.84401,                0.94677,             0.00025381,             0.00025381,             0.00025381
                    807,                0.72152,                0.59023,                0.98116,                0.56041,                0.80917,                0.63197,                0.48399,                0.62032,                0.84196,                0.94799,             0.00025257,             0.00025257,             0.00025257
                    808,                0.72475,                0.59728,                0.98356,                0.56059,                0.81038,                0.63076,                0.48311,                0.63958,                0.84127,                0.95358,             0.00025134,             0.00025134,             0.00025134
                    809,                0.71182,                0.59197,                0.97636,                0.52008,                0.82657,                0.62003,                0.46311,                0.67075,                0.85437,                0.96463,              0.0002501,              0.0002501,              0.0002501
                    810,                0.72949,                0.58534,                0.98125,                0.56479,                0.80936,                0.63274,                0.48355,                0.66919,                0.85099,                0.96481,             0.00024886,             0.00024886,             0.00024886
                    811,                0.72972,                0.58786,                0.96871,                0.55366,                0.81466,                0.63414,                0.47643,                0.65827,                0.85105,                0.95895,             0.00024762,             0.00024762,             0.00024762
                    812,                0.73148,                0.59328,                0.99245,                0.63763,                0.63458,                0.63431,                0.48031,                0.65716,                0.85225,                0.95673,             0.00024639,             0.00024639,             0.00024639
                    813,                0.71455,                0.58159,                0.97594,                0.55213,                0.81045,                0.64245,                0.46823,                0.64504,                 0.8397,                0.95445,             0.00024515,             0.00024515,             0.00024515
                    814,                0.73817,                0.60206,                0.99376,                0.72336,                0.62348,                0.63442,                0.46034,                0.65198,                0.83807,                0.95894,             0.00024391,             0.00024391,             0.00024391
                    815,                0.71798,                0.60492,                0.97923,                0.74257,                0.62058,                0.64111,                 0.4646,                 0.6428,                0.84756,                0.95365,             0.00024268,             0.00024268,             0.00024268
                    816,                0.75567,                0.59533,                 1.0056,                0.56259,                0.79658,                0.64231,                0.45727,                0.65153,                0.85548,                 0.9568,             0.00024144,             0.00024144,             0.00024144
                    817,                0.73101,                 0.5873,                0.98926,                0.56337,                0.80217,                0.64236,                0.45912,                0.64218,                0.85828,                0.95428,              0.0002402,              0.0002402,              0.0002402
                    818,                0.74416,                0.60683,                 1.0038,                0.73578,                0.62347,                0.63737,                0.45963,                0.64319,                0.85504,                0.95512,             0.00023896,             0.00023896,             0.00023896
                    819,                0.71996,                 0.5931,                0.97909,                0.52827,                0.81806,                0.63183,                0.45206,                0.66217,                0.85238,                0.96314,             0.00023773,             0.00023773,             0.00023773
                    820,                 0.7088,                 0.5872,                 0.9686,                0.72245,                0.63661,                0.62106,                0.44666,                0.67314,                  0.856,                0.96519,             0.00023649,             0.00023649,             0.00023649
                    821,                0.73449,                0.60253,                 0.9767,                0.74012,                0.63731,                0.62917,                0.47233,                0.65975,                0.86017,                0.95776,             0.00023525,             0.00023525,             0.00023525
                    822,                0.73592,                 0.6041,                0.98435,                0.55021,                0.82763,                 0.6345,                0.48548,                0.63958,                0.84011,                0.95148,             0.00023401,             0.00023401,             0.00023401
                    823,                0.69045,                0.57172,                0.97687,                0.70345,                0.80372,                0.67451,                0.49312,                0.63463,                0.82979,                0.94908,             0.00023278,             0.00023278,             0.00023278
                    824,                0.73219,                 0.5934,                0.99232,                0.70565,                 0.7707,                0.67821,                0.48504,                0.65479,                0.84113,                0.95945,             0.00023154,             0.00023154,             0.00023154
                    825,                0.72456,                0.60029,                0.98383,                0.58159,                0.79858,                 0.6484,                0.47581,                0.65129,                0.84258,                0.95793,              0.0002303,              0.0002303,              0.0002303
                    826,                0.73278,                0.60392,                0.99005,                0.71672,                0.76143,                0.67678,                0.47674,                0.64229,                0.84371,                0.95563,             0.00022906,             0.00022906,             0.00022906
                    827,                0.73355,                0.60571,                 0.9805,                0.72462,                0.77301,                0.68007,                0.48473,                0.64238,                 0.8415,                0.95612,             0.00022783,             0.00022783,             0.00022783
                    828,                0.71292,                0.57916,                 0.9684,                0.71197,                0.78788,                0.68084,                0.48508,                 0.6386,                0.84786,                0.95437,             0.00022659,             0.00022659,             0.00022659
                    829,                0.72926,                 0.5869,                0.97777,                 0.7481,                0.63513,                0.64975,                0.46472,                0.63481,                0.85031,                0.95203,             0.00022535,             0.00022535,             0.00022535
                    830,                0.69893,                0.58546,                 0.9743,                0.75593,                0.63348,                0.63792,                0.46321,                0.63845,                0.84927,                0.95073,             0.00022411,             0.00022411,             0.00022411
                    831,                0.71438,                0.57903,                0.97605,                 0.6089,                0.80591,                0.65231,                0.46446,                0.65154,                0.85437,                0.95475,             0.00022288,             0.00022288,             0.00022288
                    832,                0.71849,                0.56559,                0.96773,                0.70567,                0.79354,                0.68048,                0.46855,                0.65774,                 0.8528,                0.95804,             0.00022164,             0.00022164,             0.00022164
                    833,                0.71645,                0.59095,                0.98772,                0.62047,                0.79325,                 0.6497,                0.46318,                0.64763,                0.85019,                0.95402,              0.0002204,              0.0002204,              0.0002204
                    834,                0.74724,                0.61572,                0.99556,                0.71059,                0.77186,                0.68223,                0.48574,                0.64432,                0.84125,                0.95194,             0.00021916,             0.00021916,             0.00021916
                    835,                0.69728,                0.56644,                0.97102,                0.70612,                0.77044,                0.67574,                0.48617,                0.63878,                0.83558,                 0.9509,             0.00021793,             0.00021793,             0.00021793
                    836,                0.69522,                0.58384,                0.97252,                0.56067,                0.81975,                0.64923,                0.48024,                   0.64,                0.84487,                 0.9494,             0.00021669,             0.00021669,             0.00021669
                    837,                0.71566,                 0.5718,                0.97586,                0.75868,                0.61904,                0.63252,                0.47197,                0.63645,                0.84698,                0.94669,             0.00021545,             0.00021545,             0.00021545
                    838,                0.70254,                0.57962,                0.96152,                0.57418,                0.79127,                0.63085,                0.44559,                0.64996,                 0.8525,                 0.9498,             0.00021421,             0.00021421,             0.00021421
                    839,                0.71188,                 0.5897,                0.96742,                0.74639,                0.62129,                0.63199,                0.44817,                0.65078,                0.85266,                0.94974,             0.00021298,             0.00021298,             0.00021298
                    840,                0.71389,                0.57464,                0.97922,                0.75529,                0.62412,                0.63163,                0.45192,                0.63708,                0.84217,                0.94543,             0.00021174,             0.00021174,             0.00021174
                    841,                0.72464,                0.56955,                0.99115,                0.73975,                0.63498,                0.62679,                0.44368,                0.64583,                0.84466,                0.94918,              0.0002105,              0.0002105,              0.0002105
                    842,                0.72187,                 0.5925,                0.98059,                 0.7387,                 0.6261,                0.61232,                0.44321,                   0.65,                0.84189,                 0.9527,             0.00020926,             0.00020926,             0.00020926
                    843,                0.70682,                0.57616,                0.97629,                0.55194,                0.82618,                0.62472,                 0.4677,                0.63092,                0.84091,                0.94617,             0.00020803,             0.00020803,             0.00020803
                    844,                0.70672,                0.56937,                0.97874,                0.61749,                0.80929,                0.64297,                0.48051,                0.61894,                 0.8347,                0.94226,             0.00020679,             0.00020679,             0.00020679
                    845,                0.71066,                0.56762,                0.97549,                 0.5503,                0.82077,                0.62941,                0.47119,                0.63562,                0.84022,                0.94902,             0.00020555,             0.00020555,             0.00020555
                    846,                0.73124,                0.58749,                0.98425,                0.58892,                0.79667,                0.63603,                0.44808,                0.64925,                0.84768,                0.95426,             0.00020431,             0.00020431,             0.00020431
                    847,                0.68582,                0.56839,                0.96335,                0.63227,                0.80209,                 0.6497,                0.47555,                0.63331,                0.84339,                 0.9491,             0.00020308,             0.00020308,             0.00020308
                    848,                0.72698,                0.57722,                0.98033,                 0.6281,                0.79927,                0.65068,                0.48644,                0.63294,                0.83541,                0.94661,             0.00020184,             0.00020184,             0.00020184
                    849,                 0.7058,                0.56738,                0.97348,                0.64187,                0.63761,                0.62311,                0.45801,                 0.6464,                0.84159,                0.95091,              0.0002006,              0.0002006,              0.0002006
                    850,                0.69046,                 0.5647,                 0.9651,                0.71086,                0.64049,                0.63378,                0.47626,                0.66109,                0.84698,                 0.9555,             0.00019936,             0.00019936,             0.00019936
                    851,                 0.6746,                0.57486,                0.97367,                0.70254,                0.64075,                0.63305,                0.47607,                0.64312,                0.84658,                0.95026,             0.00019813,             0.00019813,             0.00019813
                    852,                0.70328,                0.56475,                0.97192,                0.72068,                0.63495,                0.63125,                0.47083,                0.63581,                0.84443,                0.94798,             0.00019689,             0.00019689,             0.00019689
                    853,                0.71335,                0.60026,                0.98847,                 0.7253,                0.62898,                0.63044,                0.47625,                0.62795,                0.84085,                0.94641,             0.00019565,             0.00019565,             0.00019565
                    854,                0.72336,                0.58696,                0.98633,                0.72504,                0.62657,                0.63256,                0.47735,                0.62526,                0.83559,                0.94464,             0.00019441,             0.00019441,             0.00019441
                    855,                0.68869,                0.56908,                0.96228,                0.57178,                0.78173,                0.63477,                0.47798,                 0.6288,                0.83642,                0.94713,             0.00019318,             0.00019318,             0.00019318
                    856,                 0.7039,                0.56987,                0.97176,                0.56238,                0.79799,                0.63385,                0.48006,                0.62226,                0.84232,                0.94459,             0.00019194,             0.00019194,             0.00019194
                    857,                0.70962,                0.58077,                0.97916,                0.60185,                0.79547,                0.65026,                0.48244,                0.61703,                0.83548,                0.94285,              0.0001907,              0.0001907,              0.0001907
                    858,                0.70044,                0.57786,                0.95914,                0.56164,                0.79194,                0.63493,                0.47917,                 0.6294,                0.84491,                 0.9461,             0.00018946,             0.00018946,             0.00018946
                    859,                0.69062,                0.57355,                0.96925,                0.56184,                0.79235,                0.63544,                  0.482,                0.63857,                0.84812,                0.94771,             0.00018823,             0.00018823,             0.00018823
                    860,                0.69253,                0.57957,                0.96673,                0.55991,                0.79518,                0.62774,                 0.4746,                0.64639,                 0.8454,                0.95147,             0.00018699,             0.00018699,             0.00018699
                    861,                0.70449,                0.56475,                0.98411,                0.55915,                0.81364,                0.62417,                0.46893,                 0.6505,                 0.8459,                0.95393,             0.00018575,             0.00018575,             0.00018575
                    862,                0.71311,                0.55361,                0.97615,                0.59513,                0.80529,                0.64044,                0.47938,                0.64018,                0.84713,                0.95076,             0.00018451,             0.00018451,             0.00018451
                    863,                0.70612,                0.55838,                0.98181,                 0.5949,                0.80388,                0.64888,                0.48249,                0.63371,                0.84722,                0.94852,             0.00018328,             0.00018328,             0.00018328
                    864,                0.70059,                0.57028,                0.97561,                0.76249,                0.62035,                0.63987,                0.48133,                 0.6313,                0.83872,                0.94848,             0.00018204,             0.00018204,             0.00018204
                    865,                0.70211,                0.57529,                 0.9783,                0.75593,                0.63423,                0.64389,                 0.4762,                0.63184,                0.83913,                0.94737,              0.0001808,              0.0001808,              0.0001808
                    866,                0.70067,                0.58233,                0.97539,                0.74266,                0.64197,                0.64372,                0.47499,                0.63317,                0.84298,                0.94692,             0.00017956,             0.00017956,             0.00017956
                    867,                 0.7006,                0.58425,                0.96988,                0.73891,                 0.6484,                0.63851,                0.47287,                0.63849,                0.84038,                0.95032,             0.00017833,             0.00017833,             0.00017833
                    868,                0.69686,                0.56206,                0.97195,                0.74055,                0.64261,                0.63792,                0.47306,                0.64747,                0.84268,                0.95321,             0.00017709,             0.00017709,             0.00017709
                    869,                0.68475,                0.59631,                0.97629,                0.74938,                0.63076,                0.62812,                0.46762,                 0.6463,                0.84888,                0.95134,             0.00017585,             0.00017585,             0.00017585
                    870,                0.69093,                0.56935,                0.95917,                0.70964,                0.62812,                0.62807,                0.44816,                0.64832,                0.85303,                0.95179,             0.00017461,             0.00017461,             0.00017461
                    871,                0.68388,                0.55904,                0.96744,                0.73582,                 0.6295,                0.62729,                0.47219,                0.63428,                0.84977,                0.94527,             0.00017338,             0.00017338,             0.00017338
                    872,                0.71141,                0.57086,                0.98042,                0.54909,                 0.7985,                0.62596,                0.48168,                0.62931,                0.84896,                0.94382,             0.00017214,             0.00017214,             0.00017214
                    873,                0.67834,                0.54925,                0.96295,                 0.5435,                0.80897,                0.62414,                0.47845,                0.64382,                0.85197,                0.94732,              0.0001709,              0.0001709,              0.0001709
                    874,                0.68422,                0.57911,                0.97495,                0.53804,                0.80955,                0.62429,                0.47953,                0.63994,                 0.8494,                0.94574,             0.00016966,             0.00016966,             0.00016966
                    875,                 0.6863,                0.56834,                0.95564,                0.70701,                0.62608,                0.63767,                0.47306,                0.62218,                0.84257,                0.94008,             0.00016843,             0.00016843,             0.00016843
                    876,                0.69445,                0.57258,                0.97213,                0.71283,                0.63207,                0.63907,                0.47795,                0.61805,                0.83723,                0.93951,             0.00016719,             0.00016719,             0.00016719
                    877,                0.68427,                0.56327,                0.96093,                0.54575,                0.80662,                0.64223,                0.48345,                0.62116,                0.83767,                0.94078,             0.00016595,             0.00016595,             0.00016595
                    878,                0.69467,                0.56929,                0.95878,                0.54521,                 0.7995,                0.63857,                0.48423,                0.61877,                0.83929,                0.93868,             0.00016471,             0.00016471,             0.00016471
                    879,                0.69011,                0.57155,                0.96451,                0.70512,                0.62846,                0.63543,                0.48217,                0.61992,                 0.8414,                0.94029,             0.00016348,             0.00016348,             0.00016348
                    880,                 0.7117,                0.57029,                0.98173,                0.54536,                0.80685,                0.62677,                0.46715,                0.63248,                0.84181,                0.94475,             0.00016224,             0.00016224,             0.00016224
                    881,                0.68532,                0.56026,                0.96095,                  0.553,                0.82505,                0.62471,                0.46816,                0.63468,                 0.8411,                 0.9453,               0.000161,               0.000161,               0.000161
                    882,                0.68168,                0.57241,                0.96515,                0.52452,                0.82302,                0.62077,                0.47168,                0.62643,                0.84422,                0.94195,             0.00015976,             0.00015976,             0.00015976
                    883,                0.69015,                0.57453,                0.98472,                0.70994,                0.63082,                0.62439,                 0.4802,                0.60751,                0.83707,                0.93431,             0.00015852,             0.00015852,             0.00015852
                    884,                0.68638,                 0.5644,                 0.9738,                0.61985,                0.80218,                0.63999,                0.47264,                0.61042,                0.83685,                0.93561,             0.00015729,             0.00015729,             0.00015729
                    885,                0.69566,                0.58462,                0.98533,                0.61819,                0.79361,                0.64055,                0.48078,                0.60739,                 0.8327,                0.93582,             0.00015605,             0.00015605,             0.00015605
                    886,                0.72043,                0.59575,                0.97149,                0.61378,                0.79436,                0.64527,                0.48782,                0.61244,                0.82893,                0.93681,             0.00015481,             0.00015481,             0.00015481
                    887,                0.69119,                 0.5602,                 0.9742,                0.69745,                0.62845,                0.63226,                0.46511,                 0.6141,                0.83731,                 0.9365,             0.00015357,             0.00015357,             0.00015357
                    888,                0.70441,                0.57197,                0.97756,                0.56623,                0.81736,                 0.6472,                0.49577,                0.61236,                0.84284,                0.93556,             0.00015234,             0.00015234,             0.00015234
                    889,                0.67347,                0.55436,                0.95928,                0.57404,                0.81636,                0.64738,                0.49342,                0.61584,                 0.8398,                0.93618,              0.0001511,              0.0001511,              0.0001511
                    890,                0.69418,                0.55495,                0.95838,                0.57489,                0.81174,                0.63505,                0.49018,                0.62419,                0.84033,                0.94026,             0.00014986,             0.00014986,             0.00014986
                    891,                0.67315,                0.54702,                0.94513,                0.57583,                0.81688,                0.63305,                0.48193,                0.62875,                0.84871,                0.94389,             0.00014862,             0.00014862,             0.00014862
                    892,                0.69476,                0.56688,                0.97116,                0.57486,                0.81876,                0.64231,                0.47144,                0.63833,                0.85588,                0.94799,             0.00014739,             0.00014739,             0.00014739
                    893,                0.70072,                0.57268,                0.97602,                0.57213,                0.82092,                0.63795,                0.48436,                0.62989,                0.85281,                0.94549,             0.00014615,             0.00014615,             0.00014615
                    894,                0.69162,                0.56415,                0.97527,                0.56895,                0.82202,                0.64677,                0.48635,                0.61873,                0.84547,                0.93967,             0.00014491,             0.00014491,             0.00014491
                    895,                0.70283,                0.58443,                0.96934,                0.56669,                0.80383,                0.64597,                0.48435,                0.62628,                0.84304,                0.94269,             0.00014367,             0.00014367,             0.00014367
                    896,                0.69957,                0.59176,                0.97727,                0.55189,                0.79185,                0.63341,                0.48525,                0.63203,                0.84689,                0.94529,             0.00014244,             0.00014244,             0.00014244
                    897,                0.67768,                0.56571,                0.96062,                0.70712,                0.63233,                 0.6374,                0.49068,                0.62858,                0.84786,                0.94305,              0.0001412,              0.0001412,              0.0001412
                    898,                0.68488,                0.56491,                 0.9735,                0.56116,                0.77773,                0.65037,                0.49281,                0.62247,                0.84665,                0.93938,             0.00013996,             0.00013996,             0.00013996
                    899,                0.68322,                  0.573,                0.96811,                0.70666,                0.63376,                   0.65,                0.48786,                0.61958,                0.84497,                0.93866,             0.00013872,             0.00013872,             0.00013872
                    900,                0.67634,                0.56281,                0.95755,                0.57624,                0.77948,                0.65038,                0.48811,                0.62113,                0.84214,                0.93993,             0.00013749,             0.00013749,             0.00013749
                    901,                 0.6839,                0.56079,                0.97513,                0.54855,                0.79432,                0.63935,                0.48467,                0.61904,                  0.841,                 0.9384,             0.00013625,             0.00013625,             0.00013625
                    902,                0.67457,                0.54852,                0.95211,                0.62011,                0.77084,                0.65595,                 0.4916,                0.61616,                0.84479,                 0.9376,             0.00013501,             0.00013501,             0.00013501
                    903,                0.70397,                0.58841,                0.98498,                0.54786,                0.80801,                0.64579,                0.48796,                0.61581,                0.84244,                0.93796,             0.00013377,             0.00013377,             0.00013377
                    904,                0.69449,                0.55581,                0.96794,                0.61369,                0.76982,                0.65574,                0.49481,                0.61346,                0.83674,                0.93727,             0.00013254,             0.00013254,             0.00013254
                    905,                0.67674,                0.55876,                0.95587,                0.61747,                   0.77,                0.65505,                 0.4951,                0.61677,                0.83843,                0.93914,              0.0001313,              0.0001313,              0.0001313
                    906,                0.66804,                0.54861,                0.96157,                 0.7232,                0.62752,                0.63223,                0.48377,                0.61734,                0.84192,                0.93965,             0.00013006,             0.00013006,             0.00013006
                    907,                0.68294,                0.55815,                0.96171,                0.68828,                0.62352,                0.62181,                 0.4824,                0.61816,                0.84761,                0.93861,             0.00012882,             0.00012882,             0.00012882
                    908,                0.65659,                0.56338,                 0.9587,                0.69774,                0.62592,                0.62654,                0.48082,                0.62438,                0.84291,                0.94208,             0.00012759,             0.00012759,             0.00012759
                    909,                0.64659,                0.52272,                0.95199,                0.74371,                0.62849,                0.62067,                0.47935,                0.62415,                0.84388,                 0.9426,             0.00012635,             0.00012635,             0.00012635
                    910,                0.65889,                0.54127,                0.95358,                0.74464,                0.63101,                0.62125,                0.48197,                0.61703,                0.84145,                0.93918,             0.00012511,             0.00012511,             0.00012511
                    911,                0.70529,                0.57391,                0.96393,                 0.7034,                0.79208,                0.67248,                 0.4993,                0.61182,                0.84034,                 0.9361,             0.00012387,             0.00012387,             0.00012387
                    912,                0.65507,                0.54006,                0.95697,                 0.7056,                 0.7842,                0.66916,                0.49659,                0.62057,                0.84111,                0.93898,             0.00012264,             0.00012264,             0.00012264
                    913,                0.69921,                0.56282,                0.98094,                 0.7074,                0.78129,                0.66863,                0.49538,                0.62369,                0.84444,                0.93984,              0.0001214,              0.0001214,              0.0001214
                    914,                0.67104,                0.55233,                0.96391,                0.71126,                0.77541,                0.67131,                0.49441,                0.61822,                0.84009,                0.93749,             0.00012016,             0.00012016,             0.00012016
                    915,                0.67362,                0.56945,                 0.9684,                0.71179,                0.77532,                0.67241,                0.49912,                0.62109,                0.83701,                0.93947,             0.00011892,             0.00011892,             0.00011892
                    916,                0.67908,                0.56377,                 0.9617,                0.71056,                0.77524,                0.67403,                0.49387,                0.62069,                0.83566,                 0.9396,             0.00011769,             0.00011769,             0.00011769
                    917,                0.67566,                0.56897,                0.96163,                0.70838,                0.77793,                0.67112,                0.49136,                 0.6238,                0.83815,                0.94039,             0.00011645,             0.00011645,             0.00011645
                    918,                0.65572,                0.55515,                 0.9575,                0.70808,                0.77798,                0.67156,                0.49138,                0.61768,                0.83848,                0.93906,             0.00011521,             0.00011521,             0.00011521
                    919,                0.66751,                0.53116,                 0.9535,                0.70992,                0.77823,                0.67415,                0.49351,                0.62064,                0.83702,                0.93977,             0.00011397,             0.00011397,             0.00011397
